Name,Address,Latitude,Longitude,Type
Şərur DSMF,"Şərur, H.Əliyev Prospekti (DSMF)",39.556266,44.985170,atm
Oba market (Şirvan),"Şirvan,  (Oba market 10)",39.93533797580885,48.9277584293474,atm
Şirvan - Mərkəzi Poçtu,"Şirvan, M.Ə. Rəsulzadə küçəsi 1 (Şirvan Mərkəzi Poçtu)",39.9639619,48.9498982,atm
Şirvan - Zeytun Aptek,"Şirvan şəh., H.Əliyev prospekti 80 (Zeytun Aptek)",39.96962896717166,48.943344837480076,atm
Şirvan - Neptun market,"Şirvan ş., M. Rəsulzadə küç. (Neptun market)",39.9603401,48.9456314,atm
Oba market (Siyəzən),"Siyəzən rayonu, Heydər Əliyev (Oba market)",41.0681426,49.1190027,atm
Araz market (Siyəzən),"Siyəzən rayonu, H.Əliyev prospekti (Araz market)",41.0868391,49.10217,atm
ABB-nin Sumqayıt filialı,"Sumqayıt, S.Vurğun küçəsi 112, 14-cü məhəllə (ABB Sumqayıt filialı)",40.593644,49.678000,atm
Sumqayıt Hiper market,"Sumqayıt şəh., 10 MKR ev Babək küçəsi 8A",40.568932,49.691457,atm
Araz market (Saray),Sumqayıt qəs. Saray qəsəbəsi,40.54812093252883,49.712974291484116,atm
Grandmart (6-cı mkr.),"Sumqayıt şəhəri, S. Vurğun 6 (6-cı mkr)",40.57915557687467,49.69343567439931,atm
Karbomid zavodu,"Sumqayıt, Bakı-Quba yolu 35-ci km.",40.595535,49.584639,atm
Qayalı market (11-ci MKR),"Sumqayıt ş., 11-ci MKR Stansiya yolu (Qayalı market)",40.564651,49.675762,atm
ABB-nin Sumqayıt filialı,"Sumqayıt, S.Vurğun küçəsi 112, 14-cü məhəllə (ABB Sumqayıt filialı)",40.593644,49.678000,atm
ABB-nin Sumqayıt filialı,"Sumqayıt, S.Vurğun küçəsi 112, 14-cü məhəllə (ABB Sumqayıt filialı)",40.593644,49.678000,atm
Azərkimya zavodu,"Sumqayıt, (Azərkimya, zavod)",40.61885800632254,49.586052225107245,atm
Sumqayıt- Top market,"Sumqayıt, Vəli Axundov 61, (Top market)",40.560942,49.708619,atm
Qayalı market (Sumqayıt),"Sumaqyıt ş., H.Z.Tağıyev qəs., S.Bəhlulzadə 154",40.619089,49.562501,atm
Sumqayıt - Pioner market,"Sumqayıt, 45-ci məhəllə N.Nərimanov küç. (Pioner market)",40.584182,49.679436,atm
Sumqayıt - Qobu yolu,"Sumqayıt, Sumqayıt-Qobu yolu (YPİ Sumqayıt), Araz market",40.5658478432792,49.62710993544676,atm
ABB-nin Sumqayıt filialı,"Sumqayıt, S.Vurğun küçəsi 112, 14-cü məhəllə (ABB Sumqayıt filialı)",40.593644,49.678000,atm
Araz market (Sumqayıt),"Sumqayıt ş., Çerkasi küç. (Araz market)",40.562602,49.684419,atm
ABB-nin Sumqayıt filialı,"Sumqayıt, S.Vurğun küçəsi 112, 14-cü məhəllə (ABB Sumqayıt filialı)",40.593644,49.678000,atm
Oba market (2-ci mkr.),"Sumqayıt, 2-ci mkr, (Oba market)",40.583646,49.676909,atm
Socar YDM (Bakı-Quba),"Sumqayıt, Bakı-Quba yolunun 28-ci km.-də yolun sağ tərəfi (""Socar"" YDM)",40.556408,49.639655,atm
Əşya bazarı,"Sumqayıt, 17-ci Məhəllə, Əşya bazarı (Qayalı)",40.590456827159166,49.665493378093814,atm
Etilen Polietilen Zavodu,"Sumqayıt, S.Vurgun küçəsi 1 (Etilen Polietilen Zavodu)",40.61296717612092,49.59232415612692,atm
Grandmart (Stansiya Sumqayıt),Stansiya Sumqayıt şəhərciyi (Grandmart),40.557397,49.587704,atm
Oba market (26-cı məhəllə),"Sumqayıt, 26-cı məhəllə, H.Əliyev küç. ilə S.Vurğun küç. kəsişməsi (Oba market)",40.60041914443382,49.633033246771234,atm
Sumqayıt (3-cü MKR) - Aptek,"Sumqayıt, 3-cü mikrorayon, Bakı küçəsi (Aptek)",40.584838,49.666696,atm
Sumqayıt (17-ci MKR),"Sumqayıt şəhəri17-ci mikrorayon, İsmət Qayıbov küçəsi",40.564045,49.708687,atm
Ordubad market,"Sumqayıt, H.Əliyev pr. 326 (Ordubad market)",40.58327291972072,49.674347179299666,atm
Sumqayıt mall,"Sumqayıt, Babək pr. (Sumqayıt mall)",40.56568705898096,49.69668206177609,atm
Elmar market (6-cı mkr.),"Sumqayıt şəhəri 6-mkr, (Elmar market)",40.5801370895433,49.68770429648758,atm
Bazarstore (Sumqayıt),"Sumqayıt ş., Məzahir Abdullayev küç., məhəllə 47",40.56370295833912,49.69660702468112,atm
Dəmir yolu yaşayış massivi,"Sumqayıt şəhəri, H.Z.Tagıyev qəs., Dəmir yolu yaşayış massivi, 6c (Al market )",40.638913,49.539608,atm
Araz market (11-ci mkr.),Sumqayıt ş. 11 MKR (Araz Market),40.56987518467765,49.675234217331294,atm
Qayalı market (10-cu MKR),"Sumqayıt şəh., 10 MKR ev Babək küçəsi 8A (Qayalı market)",40.5683442217651,49.69212633877863,atm
Stansiya Sumqayıt,"Sumqayıt ş., Stansiya Sumqayıt",40.556300,49.609900,atm
OBA market (Çöllük küçəsi),"Suraxanı rayonu, Hövsan qəsəbəsi , Çöllük küçəsi 5",40.359425,50.071050,atm
Günəşli - Armstore,"Bakı, Suraxanı r., Yeni Günəşli qəsəbəsi, D yaşayış massivi bina 8 (Armostore)",40.371024,49.978146,atm
Araz market - İmam Həsən məscidin yanı,"Bakı ş. Xəzər r-nu, Binə qəs., Ə.İsazadə İmam Həsən məsçidin yanı (Kapital bankın ATM-in yanı) (Araz market - 3)",40.424564,50.102718,atm
Xəzər market (Yeni Günəşli),"Suraxanı rayonu, Yeni Günəşli qəsəbəsi, V yaşayış sahəsi, 9B",40.3796364,49.9805445,atm
ARDİN Nəqliyyatda Baş Polis İdarəsi,"Bakı, Suraxanı r., Zığ qəs., Zığ-Hövsan yolu 2ci km (ARDİN Nəqliyyatda Baş Polisİd.)",40.346833,49.990538,atm
Araz market (Əmircan),"Bakı, Suraxanı rayonu, Əmircan qəsəbəsi, keçid 1847",40.4125877,50.0025804,atm
Qloriya ticarət mərkəzi,"Bakı, Suraxanı rayonu, Bakıxanov qəsəbəsi, Fətəliyev küçəsi 53 (""Qloriya"" ticarət mərkəzi)",40.4162485,49.9679667,atm
Kənd Hövsan,"Bakı, Suraxanı rayonu, Hövsan qəsəbəsi, Məktəb küç. 17 (Market)",40.3756627,50.0855809,atm
Araz market (Günəşli),"Suraxanı r., Yeni Günəşli qəs.",40.38362669876616,49.98257632582618,atm
Araz market (Qaraçuxur),"Suraxanı rayonu, Qaraçuxur qəsəbəsi, Rafiq Alacanov küçəsi 17",40.401503,49.978186,atm
Market - Zığ,"Bakı, Suraxanı rayonu, Ziğ qəsəbəsi, Zığ dairəsi (Market)",40.358718436343935,49.97771222518275,atm
Gürgan OBA Market,"Bakı, Suraxanı rayonu, Gürqan qəsəbəsi, E.Hüseynov küçəsi (Oba market)",40.39552044995272,50.33845869512729,atm
Bazarstore (Əmircan),"Bakı, Suraxanı rayonu, Suraxanı qəsəbəsi, Qarabağ FK (BazarStore)",40.420900,49.997200,atm
Xəzər market (Qaraçuxur),"Qaraçuxur qəsəbəsi, məhəllə 4057-4060,M.Fətəliyev küç., 15C",40.398562,49.976395,atm
Market - Yeni Suraxanı,"Bakı, Suraxanı rayonu, Yeni Suraxanı qəsəbəsi, 14 Iyul küçəsi (market)",40.43295761125316,50.03292205500093,atm
Oba market (Türkan 1),"Bakı, Xəzər rayonu, Türkan qəs. Xanlar  küç. (Oba market-1)",40.36576372616282,50.2140806361463,atm
3 saylı Zeytun,"Bakı, Suraxanı rayonu, Qala qəsəbəsi",40.4488784,50.1610618,atm
Oba market (Türkan 2),"Bakı, Xəzər rayonu, Türkan qəs. Xanlar  küç. (Oba market-2)",40.365346,50.223002,atm
Araz market (Qaraçuxur),"Bakı şəhəri,Suraxanı r-nu, Qaraçuxur qəsəbəsi, Yusif Eyvazov küç.2, ""Araz"" market",40.393168,49.981710,atm
Oba market (Günəşli),"Suraxanı rayonu, Yeni Günəşli qəsəbəsi, ""AB"" y/m",40.385567,49.977402,atm
Araz market (Hövsan),"Bakı şəhəri, Suraxanı r-nu, Hövsan qəsəbəsi, "" Araz "" market",40.360341,50.075640,atm
Bizim Market (Suraxanı),"Suraxanı rayonu, Əmircan qəsəbəsi, İlqar Məmmədov küçəsi (Bizim market)",40.433184,49.983698,atm
Oba market - Qaraçuxur,"Bakı, Suraxanı rayonu, Qaraçuxur qəsəbəsi, Əhməd Mehbalıyev (Oba market)",40.391983,49.972153,atm
Socar Xilasetmə,"Bakı, Suraxanı rayonu, Qum qəsəbəsi (Socar Xilasetmə)",40.311059,50.003728,atm
Oba market - Əmircan,"Suraxanı ray Əmircan qəs., Tofiq Bayram küçəsi 23 (Oba market)",40.42225998815181,49.987756393493,atm
Bravo (Şuşa),"Şuşa, Aslan Qaraşarov (Bravo supermarket)",39.758028,46.744986,atm
Araz market (Şuşa),"Şuşa, Araz market",39.762900,46.748172,atm
Oba market (Tərtər),"Tərtər rayonu, Köhnə Avtovağzalın qarşısı (Oba market)",40.348474572132915,46.93084437113342,atm
ABB-nin Tərtər filialı,"Tərtər, E.Hüseynov küçəsi 3 (ABB Tərtər filialı)",40.3421718,46.9310682,atm
Ticarət mərkəzi (Əyyublu kəndi),"Tovuz, Tovuz, Əyyublu kəndi (Ticarat mərkəzi)",40.92818093292794,45.81789255357261,atm
Araz market (Aşağıquşçu kəndi),"Tovuz rayonu, Aşağıquşçu kəndi (market)",40.9668139,45.6559002,atm
ABB-nin Tovuz filıialı - 1,"Tovuz, M.Ə.Sabir küçəsi 49 (ABB Tovuz filialı)",40.99266228364854,45.617062286730686,atm
Grand market,Tovuz rayonu Aşağı Öysüzlü kəndi Grand Market,40.9867950,45.6043400,atm
Bazarstore (Qovular qəsəbəsi),"Tovuz, Qovular qəsəbəsi,  ( "" Bazarstore "" )",40.946900,45.741577,atm
OBA market (Hacılı kəndi),Tovuz r. İbrahim Hacılı kəndi. OBA Market,40.90065812603951,45.74772221553863,atm
Əsədoğlu market,"Tovuz rayonu, Musa Musayev, 55 ( “Əsədoğlu” market)",40.980921,45.631120,atm
Qaraxanlı kəndi,"Tovuz, Qaraxanlı",41.04345566976774,45.649950107518286,atm
Cəlilli  kəndi,"Tovuz rayonu, Cəlilli kəndi",41.022179838902986,45.6074418253336,atm
Oba market (Düz Qırıqlı),"Tovuz rayonu, Düz Qırıqlı kəndi ( Oba market)",40.936166475088335,45.80047298422321,atm
Alakol kəndi,"Tovuz rayonu, Alakol kəndi",40.904474,45.771252,atm
Mega market (Ucar),Ucar r. Azərbaycan pr. (Mega market),40.505089324416296,47.658295254137954,atm
ABB-nin Ucar filialı - 1,"Ucar, Oğuz k. 44 (ABB Ucar filialı)",40.505089324416296,47.658295254137954,atm
"""Ələkbər"" T/M","Ucar , 20 Yanvar küçəsi (""Ələkbər"" T/M)",40.51716706554899,47.660804530512515,atm
Oba market (Ucar),Ucar ş. H.Əliyev 51 (Oba market),40.51434285254126,47.64981570013317,atm
Bəyaz market,"Ucar, Bakı-Gəncə - Qazax magistral yolu Ucar rayonu  (dörd yol ərazisində) ""Bəyaz"" market",40.494637072964125,47.664796648508165,atm
Qayalı market,"Xaçmaz, N.Nərimanov küç. Qayalı market",41.46372432119405,48.801711016277196,atm
Emin market,"Xaçmaz rayonu, Yalama kəndi (Emin market)",41.75776526118335,48.58542538868048,atm
Oba market (Xaçmaz),"Xaçmaz, 20 yanvar küç. 68 (Oba market)",41.45830609370114,48.80237485368127,atm
Xaçmaz KOB,Xaçmaz-Gəndov şosesinin 1-ci kilometri (KOB),41.43831975743837,48.80104403591704,atm
Xudat şöbəsi,"Xaçmaz, Xudat qəs. (Qayalı market)",41.622576,48.686001,atm
Kristal Ticarət Mərkəzi,"Xaçmaz rayonu, Qusarçay kəndi (Kristal Ticarət Mərkəzi)",41.564982,48.720352,atm
"""Qayalı Gold Xaçmaz"" market","Xaçmaz şəh., Xaçmaz -  Yalama yolu",41.447905917890296,48.79538092732107,atm
Oba market (Xudat),"Xaçmaz, Xudat, Nəriman Nərimanov 81, (Oba Market)",41.63116236931206,48.68173254694367,atm
Polis idarəsi,Xankəndi şəhəri (Polis idarəsi),39.82279396846413,46.76207734060297,atm
Bazarstore Nəsimi,"Bakı ş, Nərimanov rayonu, A.A.Mirqasımov 61b (Bazarstore Nəsimi)",40.396078,49.843044,atm
Market - Gəncə,"Bakı, Xətai rayonu, Gəncə prospekti 63 (market)",40.361758,49.963030,atm
"VİP Market, Sadıxcan küç","Bakı ş. Xətai rayonu, Sadıxcan küç. 15 (VİP market)",40.361348,49.956503,atm
A+ market (Əhmədli),"Bakı şəhəri, Xətai rayonu, General Şıxlinski (""A+"" supermarket)",40.377972,49.959938,atm
Oba market (N.Tusi küç.),"Bakı ş. Xətai.,N.Tusi küç.(OBA market)",40.376554,49.960465,atm
İ.Zülfüqarov küç. - Oba,"Bakı, Xətai rayonu, İ.Zülfüqarov küçəsi 2942A",40.369442966270874,49.95565743010633 ,atm
25 saylı poçt,"Bakı, Xətai rayonu, Yusif Səfərov küçəsi 8 (25 saylı poçt)",40.378044,49.865506,atm
Favorit market (Xətai),"Bakı, Xətai rayonu, Gəncə pr. 29/42 (""Favorit"" market)",40.367433,49.959763,atm
"Kənd Əhmədli,32 saylı poçt şöbəsi","Bakı, Xətai rayonu, Ş.Əhmədov küçəsi (Kənd Əhmədli, 32 saylı poçt şöbəsi)",40.38556199991127,49.94423270042216,atm
Araz market (Xətai m/s),"Bakı ş., Xətai rayonu Xocalı pr. 29 (ARAZ supermarket)",40.38383137823616,49.87024356170516,atm
H.ASLANOV ARAZ M.,"Bakı, Xətai, M.Hadi küç., 384-388 (Araz market)",40.372182,49.952682,atm
ABB-nin Xətai fililalı,"Bakı şəhəri, Xətai r-nu, Nobel pr. 23, Xətai filialının yeni binası ( ASAN-2 xidmətinin yanı )",40.3791493,49.8786948,atm
ABB-nin Xətai fililalı,"Bakı şəhəri, Xətai r-nu, Nobel pr. 23, Xətai filialının yeni binası ( ASAN-2 xidmətinin yanı )",40.3791493,49.8786948,atm
Yaşıl market - Neapol,"Bakı şəhəri, Xətai r-nu, Neapol küç. 15, Gözəllıik salonu və market.",40.381100,49.965156,atm
Xəzər Dəniz Gəmiçilik,"Bakı şəhəri, Xətai r-nu, Zığ şossesi, 2236-cı məhəllə, Azərbaycan Xəzər Dəniz Gəmiçiliyi Quru Yük Limanı məntəqəsi",40.363272,49.934508,atm
Xəzər Dəniz Neft Donanmasının inzibati binası,"Bakı şəhəri, Xətai r-nu, Zığ şossesi,  Əbilov küç. 25, (Xəzər Dəniz Neft Donanmasının inzibati binası )",40.3584964,49.9426746,atm
ABB-nin Xətai fililalı,"Bakı şəhəri, Xətai r-nu, Nobel pr. 23, Xətai filialının yeni binası ( ASAN-2 xidmətinin yanı )",40.3791493,49.8786948,atm
Bizim market (Günəşli),"Bakı şəhəri, Xətai r-nu, Günəşli qəs., İ.İsmayılov küç., 5 C, ""Bizim market""",40.362782,49.969740,atm
Premium market (Günəşli),"Bakı şəhəri, Xətai r-nu, Günəşli qəs., İ.İsmayılov küç., 8, ""Premium"" market",40.36000237671684,49.96998251947099,atm
Home market,"Bakı şəhəri, Xətai r-nu, N.Tusi küç. 2942 a, ""Home"" market",40.366632,49.962392,atm
OBA market  (Məhəmməd Hadi),"Xətai rayonu, Məhəmməd Hadi küçəsi 134 (Oba market)",40.392393,49.953553,atm
TAM Store (Xətai),"Bakı, Xətai rayonu, 28 May küçəsi (TAM Store)",40.38051641422077,49.86255735170676,atm
APLUS - Xətai,"Bakı, Xətai r-nu, Qədir Məmmədov küçəsi, 4 (APLUS)",40.365718,49.944938,atm
Oba market - Xətai,"Bakı, Xətai rayonu, Sabit Orucov küçəsi 55 (Oba market)",40.381128,49.869159,atm
Aptek 63 (Buzovna),"Bakı ş. Xəzər ray, Buzovna qəs., sahə 74d (Aptek 63)",40.52058792114258,50.04142379760742,atm
Oba market (Mərdəkan),"Bakı, Xəzər rayonu , Mərdəkan qəsəbəsi, B.Əliyev küçəsi 15/1 (Oba Market)",40.48192158158108,50.15694577703763,atm
Araz market (Buzovna),"Bakı, Xəzər rayonu , Buzovna qəsəbəsi, N.Eyvazov küçəsi, ""Araz"" market",40.51689963143232,50.10228723917505,atm
Oba market (Buzovna qəs.),"Bakı, Xəzər rayonu, Buzovna qəsəbəsi, Rasim İmanov küçəsi 24 (Oba Market)",40.52771759033203,50.097679138183594,atm
Fidan market,"Şüvəlan qəs., Lev Sarçuk küç., 15",40.4961051940918,50.198326110839844,atm
Buta market (Şağan),"Bakı, Xəzər, Şağan, Nüsrət Məmmədov 17B",40.49152013344613,50.128911612990876,atm
Günəş market,"Bakı ş,Xəzər r-nu, Şüvəlan qəs. İldırım küç. 114A (market)",40.48486675015568,50.192971295497784,atm
Socar YDM (Qala),"Bakı, Xəzər r-nu,  Bakı-Mərdəkan-Qala yolayrıcının cənub-qərb hissəsi (""Socar"" YDM )",40.47160910262088,50.10430247644211,atm
Oba market (Mərdəkan),"Bakı, Xəzər ray., Mərdəkan qəs., S. Esenin (Oba Mərdəkan)",40.487765483014805,50.13811918080828,atm
Bakı Ticarət Mərkəzi,"Bakı, Xəzər rayonu, Buzovna qəsəbəsi, Rasim İmanov küçəsi (Bakı Ticarət Mərkəzi)",40.5235595703125,50.09986114501953,atm
41 saylı poçt,"Bakı, Xəzər r-nu, Buzovna qəs. A.Nemətulla 8 (41 saylı poçt)",40.5166194,50.1130179,atm
Bolmart - Zirə,"Bakı ş. Xəzər rayonu, Zirə qəsəbəsi (Bolmart)",40.419333,50.261524,atm
5+ market (Albalılıq),"Bakı, Xəzər r. Buzovna qəs. M. Namazov küç. 83C, giriş 1",40.52619628304033,50.06774970038911,atm
Socar YDM (Aeroport yolu),"Bakı, Xəzər rayonu , Yeni Suraxanı Bakı-Aeroport yolu (Socar YDM)",40.440682,50.013566,atm
Mərdəkan Ticarət Mərkəzi,"Bakı şəhəri, Xəzər r-nu, Mərdəkan qəs., Kolxoz küç., Ticarət mərkəzi",40.490966796875,50.14175033569336,atm
Araz market (Binə qəs.),"Bakı şəhəri, Xəzər r-nu, Binə qəs., Binə sovxozu, ""Rahat"" market",40.4231071472168,50.10382080078125,atm
Grandmart (Xəzər),"Bakı ş, Xəzər rayonu, Mərdəkan şossesi, Binə atçılıq mərkəzi ilə üzbəüz (Grandmart supermarket)",40.462781,50.082981,atm
Oba market (Zirə qəs.),"Bakı ş, Xəzər rayonu, Zirə qəs. Babayev küç. (Oba market)",40.3653896,50.2947934,atm
Karqo (Binə qəsəbəsi),"Xəzər rayonu, Binə qəsəbəsi (Karqo)",40.45683582893795,50.069529558118816 ,atm
Super Market (Zirə),"Bakı şəh., Xəzər rayonu, Zirə qəs. 58-ci sahə (Super Market)",40.375587463378906,50.285831451416016,atm
Oba market (Xırdalan),"Xırdalan, Heydər Əliyev prospekti 797b (Oba market)",40.456015862308035,49.73619548595569,atm
Qarabağ market,"Xırdalan şəhəri, Masazır qəsəbəsi, qacqinlar üçün Yeni yaşayış  ""Qarabağ"" marketin ərazisi",40.484856,49.781844,atm
Bizim market (Xırdalan),"Xırdalan şəhəri, 27-ci məhəllə Qalubiyyə küç.3/14, ""Bizim market""",40.454525,49.744976,atm
Seval market (Gənclər şəhərciyi),"Xırdalan şəhəri, ""Gənclər şəhərciyi"", ""Seval"" market",40.471957,49.740496,atm
Oba market,Xocalı (Oba market),39.905333492072145,46.7994996923394,atm
Hadrut - Bolmart,"Xocavənd rayonu, Hadrut (Bolmart market)",39.517771626926155,47.03089620531888,atm
"""Halal market""","Yardımlı rayonu, ""Halal market""",38.90725748651939,48.239932215420154,atm
Rahat market (Yasamal),"Bakı, Yasamal r-nu, D.Bünyatzadə 15 (Rahat market)",40.390197,49.793972,atm
Nəşriyyat,"Yasamal r., Mətbuat pr. (Nəşriyyat)",40.369403,49.810091,atm
Antiinhisar Müdafiəsi Dövlət xidməti,"Bakı, Yasamal rayonu , İİN, Antiinhisar Medafiəsi Dövlət xidməti - H.Zərdabi 88A",40.399647,49.805971,atm
Rahat market,"Bakı şəhəri, Yasamal r-nu, C.Səlimov, küç. 3 (Rahat market 24/7)",40.400967,49.821943,atm
Meliorasiya və Su təsərrüfatı ASC,"Bakı ş. Yasama r-nu, Moskva pr. 69a (Azərbaycan Meliorasiya və su təsərrüfatı ASC - inzibati binanin girişində)",40.4062887,49.8059686,atm
Yasamal filialı - 2,"Bakı, Yasamal rayonu, İnşaatçılar prospekti 2 (ABB Yasamal filialı 24/7 sahə)",40.37450472475061,49.81907753239535,atm
Araz market (Megasity),"Bakı şəh.,Yasamal rayonu Şəhriyar küç. 6, ""Megacity"" yaşayış kompleksinin yanı",40.3774733,49.8124621,atm
AL market (Yasamal),"Bakı ş. Yasamal r., Y/Y Dadaş Bünyatzadə (Al market)",40.39734649658203,49.79703903198242,atm
"AMEA, Fizika institutu","Bakı, Yasamal rayonu, H.Cavid prospekti 33 (AMEA, Fizika institutu)",40.374094,49.813858,atm
Park Yasamal,"Baki şəhəri, Yeni Yasamal rayonu, Kənar dairəvi yol 10 (Park Yasamal)",40.377284,49.791020,atm
Yevlax Oba market,"Yevlax, Füzuli küçəsi, Bazarın yanı OBA market",40.61687315702286,47.15165656286499,atm
Oba market (Malbinəsi),"Yevlax ray., Malbinesi k. (Oba market)",40.50497091110216,47.093229336233456,atm
Neptun supermarket,"Yevlax şəh., Yeni Yevlax küçəsi, (Neptun supermarket)",40.613915,47.1460189,atm
OBA market (Xaldan qəs.),"Yevlax ray., Xaldan Qəsəbəsi (Oba market)",40.7138616,47.218187,atm
OBA market (Yevlax),"Yevlax şəh., H.Əliyev pr., 63 (Oba market)",40.60600865876309,47.14564856945071,atm
Aran Dalğa market,"Yevlax r., Aran qəsəbəsi 2, Bakı- Gəncə şossesinin kənarında yerləşən Dalğa market",40.63159542229465,46.98894310886099,atm
Zaqatala mall,"Zaqatala r-nu, F.Əmirov küç.25, (Zaqatala Mall ərazisi )",40.725308,48.405816,atm
ATS-in yaxınlığında Mağaza,"Zaqatala, Muxax (ATS-in yaxınlığında Mağaza)",41.56996536254883,46.70876693725586,atm
Qəbələ market,"Zaqatala, V.İsmayilov 40A (Qəbələ market)",41.6246727,46.6375315,atm
Əliabad Bazarı,"Zaqatala r., Əliabad q., Yevlax-Zaqatala-Gürcüstan magistral yolunun 111KM-i, Əliabad Bazarı, Əliabad Pavliyonu",41.494300842285156,46.62809371948242,atm
Tala kəndi (Zaqatala),"Zaqatala, Aşağı Tala kəndi",41.60919600703392,46.635125665649575,atm
Zift supermarket (Zaqatala),"Zaqatala, Nizami küç,36  (“Zift” supermarketi)",41.63183691649234,46.65072977318418,atm
Qala Olimpiya Kompleksi,"Zaqatala, Qala düzü (Olimpiya Kompleksi)",41.640348,46.651785,atm
Danaçı kəndi (market),"Zaqatala, Danaçı kəndi (market)",41.5511772,46.4214668,atm
Çobankol kəndi,"Zaqatala r, Çobankol kəndi, Qax-Zaqatala magestral yolun üstü",41.53632705029023,46.701540684114654,atm
Selin market (Zaqatala),"Yuxari Tala kəndi, ""Tala"" pr-ti 25",41.61407356903221,46.655470100269326,atm
Bazarstore (Zaqatala),"Zaqatala şəh., Ş.Qurbanov küçəsi,4        ( ""Bazarstore"" market )",41.629904,46.644284,atm
Zəngilan (Ağalı k.),"Zəngilan rayonu, Ağalı kəndi",39.17919052219719,46.760592871258176,atm
OBA market (Zərdab),"Zərdab şəh., H.Əliyev pr. 4 yol ərazisi (Oba market)",40.22839913427785,47.70688333090458,atm
"""Sonti"" market (Zərdab)","Zərdab, Samir Abdullayev küçəsi 27 (""Sonti"" market)",40.211953133379446,47.70898468248254,atm
Zərdab 3 yol ayrıcı,"Zərdab, Ağcabədi və Ağdaş avtomobil yolunun 3 yol ayrıcı",40.22375438793309,47.576661530982406,atm
Aşağı Seyidlər kəndi,Zərdab rayonu Seyidlər kəndi,40.12119543824745,47.86790454379405,atm
Abşeron filialı (İzmir küçəsi),"Bakı, Yasamal rayonu, İzmir küçəsi, məhəllə 1033",40.388302,49.82439,branch
ASAN 5 filialı,"Bakı, Nizami rayonu, Heydər Əliyev prospekti 115",40.41774427731688,49.90836859799611,branch
Azəriqaz filialı,"Bakı şəhəri, Yusif Səfərov küçəsi 23",40.3807175,49.8634624,branch
Binəqədi filialı,"Bakı şəhəri, Binəqədi rayonu, S.S. Axundov küç. 42 (“Azadlıq prospekti” metrostansiyasının çıxışı)",40.425592,49.842635,branch
Əcəmi filialı,"Bakı, Nəsimi rayonu, M. Cəfərov küçəsi 28",40.407242,49.811661,branch
Əhmədli filialı,"Bakı şəhəri, Xətai rayonu, Məhəmməd Hadi küçəsi 155",40.384804,49.954494,branch
KOBİA filialı,"Bakı, Akademik Ziya Bünyadov prospekti 38C, 1969-cu məhəllə (Bakı KOB Evi)",40.4129563,49.853611,branch
Mərkəzi filialı,"Bakı şəh, Səbail rayonu, Sahil m. st. yaxınlığı, H.Z.Tağıyev küçəsi 3",40.369698,49.839626,branch
Müştəri xidməti departamenti,"Bakı, Bankın Baş ofisi, Nizami küçəsi 67",40.372036,49.836678,branch
Nərimanov filialı,"Bakı şəhəri, Nərimanov rayonu, Ağa Neymətulla küçəsi 42",40.402200,49.873241,branch
Nəsimi filialı,"Bakı, 28 may küç. 21A",40.377341,49.849451,branch
Nizami filialı,"Bakı, Q.Qarayev, A.Manafov, T.Abbasov və Ə.Hacıyev küçələrinin kəsişməsi, məh. 2453 (Qara Qarayev m/st, 50 saylı dövlət notariat kontorunun yanı)",40.419455,49.933968,branch
Qaradağ filialı,"Bakı şəh., Neftçi Qurban Abbasov küçəsi 29",40.3488352,49.8360056,branch
Sabunçu filialı,"Bakı şəh., Bakıxanov qəs.,S.Mehmandarov küç. 26",40.424931,49.959164,branch
Sənaye filialı,"Bakı şəhəri,  Babək prospekti 1145-ci məhəllə",40.389328,49.882416,branch
Şərifzadə filialı,"Bakı, Yasamal rayonu, A. M. Şərifzadə küçəsi 217/73, Bakı Tibb kollecinin yaxınlığı",40.397069,49.801439,branch
Suraxanı filialı,"Bakı şəhəri, Suraxanı rayonu, Əmircan qəsəbəsi, İ.Məmmədov küçəsi 3",40.430256,49.986922,branch
Yasamal filialı,"Bakı, Yasamal rayonu, İnşaatçılar pr. (Dövlət Gömrük Komitəsinin yanı)",40.37400208633886,49.819266096084036,branch
3 saylı Sumqayıt filialı,"Sumqayıt şəhəri, Heydər Əliyev prospekti 509",40.580589,49.681780,branch
Ağcabədi filialı,"Ağcabədi şəhəri, Üzeyir Hacıbəyli prospekti 185A",40.051826247641216,47.444376604761956,branch
Ağdaş filialı,"Ağdaş, H.Əliyev prospekti 96",40.644077,47.475788,branch
Ağstafa filialı,"Ağstafa şəhəri, Heydər Əliyev küçəsi 47B",41.111888,45.440918,branch
Ağsu filialı,"Ağsu şəhəri, Ü. Hacıbəyov küç. 29A",40.567467,48.402222,branch
Balakən filialı,"Balakən şəhəri, Heydər Əliyev prospekti 254 B",41.719612,46.415669,branch
Bərdə filialı,"Bərdə, Üzeyir Hacıbəyov küçəsi",40.372044,47.126541,branch
Biləsuvar filialı,"Biləsuvar, H.Əliyev prospekti 45",39.455777,48.545321,branch
Cəlilabad filialı,"Cəlilabad şəhəri, Azərbaycan küçəsi 103",39.2122248,48.504708,branch
Daşkəsən filialı,"Daşkəsən, H.Əliyev küç. 38",40.524254,46.080952,branch
Gədəbəy filialı,"Gədəbəy şəhəri, Heydər Əliyev prospekti 2A",40.525566,45.812313,branch
Gəncə filialı,"Gəncə, Heydər Əliyev prospekti 696",40.675659,46.358486,branch
