lat,lon,type,company,name
38.77215,48.417004,competitor,kb,lerik-market-492
38.858457,48.394512,competitor,kb,shingedulan-kendi-market-493
38.734649,48.657181,competitor,kb,piran-kendi-ferid-market-804
38.88746,48.191232,competitor,kb,cayuzu-kendi-valeh-market-495
38.902424,48.236367,competitor,kb,market-yardimli-sheheri-497
38.900581,48.15577,competitor,kb,shefeqli-kendi-shefeq-market-805
38.918905,48.318016,competitor,kb,siriq-kendi-ydm-499
38.90343,48.236396,competitor,kb,yardimli-filiali-500
38.864434,48.276622,competitor,kb,hamarkend-kendi-poct-shobesi-501
39.77288,47.61632,competitor,kb,beyleqan-rayon-filiali-286
39.770387,47.763691,competitor,kb,ticaret-merkezi-dunyamalilar-kendi-287
39.62967,47.711073,competitor,kb,davud-market-birinci-shahseven-kendi-288
39.772153,47.611304,competitor,kb,beyleqan-erzaq-magazasi-289
39.774341,47.622768,competitor,kb,beyleqan-cavid-market-290
39.644217,47.690852,competitor,kb,birinci-shahseven-kendi-anar-petrol-ydm-293
39.748862,47.529054,competitor,kb,500-ailelik-xocavend-qesebesi-icra-numayendeliyi-779
39.76653,47.875585,competitor,kb,qaralilar-kendi-market-295
39.88803,47.496082,competitor,kb,orenqala-qesebesi-market-771
39.878563,48.0841,competitor,kb,asan-xidmet-imisli-rayonu
39.870055,48.060035,competitor,kb,imishli-rayon-filiali-460
39.816514,47.926163,competitor,kb,sarixanli-kendi-sarixanli-belediyyesi-461
39.742966,48.001572,competitor,kb,yashil-market-caxirli-kendi-935
39.881847,48.103293,competitor,kb,qaralar-kendi-market-464
39.871643,48.064151,competitor,kb,orbita-magazasi-imishli-rayonu-467
39.860407,48.062931,competitor,kb,market-imishli-rayonu-466
39.868012,48.062933,competitor,kb,kamran-market-imishli-rayonu-465
39.78817,48.066981,competitor,kb,qaradonlu-kendi-elvin-market-468
39.754177,47.953495,competitor,kb,yeni-behramtepe-kendi-market-469
39.696216,48.104563,competitor,kb,market-aranli-kendi-1005
39.449446,47.33386,competitor,kb,fuzuli-rayon-filiali-768
39.612343,47.65806,competitor,kb,1-sayli-qesebesi-market-550
39.733746,47.503455,competitor,kb,aranqala-qesebesi-nicat-market-551
39.546828,47.390608,competitor,kb,ticaret-merkezi-zobucuq-qesebesi-553
39.563254,47.556916,competitor,kb,ehmedbeyli-kendi-market-554
39.515812,47.499294,competitor,kb,boyuk-behmenli-kendi-shems-geyim-magazasi-555
39.460999,47.327257,competitor,kb,elcin-market-horadiz-qesebesi-556
39.557942,47.564244,competitor,kb,bala-behmenli-kendi-ticaret-merkezi-557
39.601611,47.450662,competitor,kb,yuxari-kurdmahmudlu-kendi-ydm-558
40.102252,47.518557,competitor,kb,aghjabadi-2-566
39.398509,47.305897,competitor,kb,cocuq-mercanli-kendi-polis-menteqesi-14
40.027628,48.935069,competitor,kb,haciqabul-rayon-filiali-323
40.040304,48.932964,competitor,kb,haciqabul-seheri-h-eliyev-kucesi-32
40.04413605,48.93634033,competitor,kb,kaspi-ydm-haciqabul-rayonu-325
40.084116,48.837241,competitor,kb,mugan-firmasi-mugan-qesebesi-327
40.0192,49.1385,competitor,kb,nuran-market-navahi-qesebesi-988
40.238667,48.903534,competitor,kb,udulu-kendi-996
39.454732,48.54665,competitor,kb,bilesuvar-rayon-filiali-377
39.459997,48.542048,competitor,kb,bilesuvar-cavid-market-378
39.444714,48.548654,competitor,kb,bilesuvar-agacdelen-mebel-dukani-379
39.377409,48.571543,competitor,kb,agalikend-kendi-ticaret-merkezi-380
39.454035,48.54728,competitor,kb,bilesuvar-aran-market-381
39.461826,48.561493,competitor,kb,bilesuvar-nur-market-383
39.25988,48.409878,competitor,kb,abishabad-kendi-celal-market-426
39.211932,48.505538,competitor,kb,celilabad-rayon-filiali-427
39.206571,48.483666,competitor,kb,rahat-market-celilabad-sheheri-783
39.211932,48.505538,competitor,kb,celilabad-rayon-filiali-854
39.118077,48.594406,competitor,kb,asiman-market-goytepe-qesebesi-430
39.314519,48.529224,competitor,kb,alar-kendi-2002-market-431
39.215919,48.502867,competitor,kb,qiziltac-market-791
39.127672,48.537524,competitor,kb,privolnoye-kendi-inshaat-mallari-magazasi-765
39.22587,48.600897,competitor,kb,uzuntepe-kendi-995
39.72275925,48.03117752,competitor,kb,cebrayil-1-sayli-sheherciyi-bilesuvar-rayonu-864
39.450592,48.54318,competitor,kb,cebrayil-rayon-filiali-591
41.723463,46.405327,competitor,kb,balaken-rayon-filiali-472
41.71882,46.416035,competitor,kb,balaken-azercell-telefon-magazasi-475
41.64919662,46.51552582,competitor,kb,katex-kendi-balaken-rayonu-869
40.782087,48.155486,competitor,kb,ismayilli-rayon-filiali-513
40.786592,48.145721,competitor,kb,yurd-market-ismayilli-rayonu-514
40.845966,48.382121,competitor,kb,lahic-qesebesi-lahic-belediyyesi-515
40.77105,48.0703,competitor,kb,ivanovka-kendi-ivanovka-petrol-ydm-790
40.64922,47.744829,competitor,kb,meqa-market-goycay-rayonu-516
40.65798,47.75178,competitor,kb,goycay-final-market-517
40.6476997,47.747655,competitor,kb,goycay-filiali-519
40.385317,47.124847,competitor,kb,berde-rayon-filiali-256
40.384361,47.134677,competitor,kb,piramida-market-berde-rayonu-257
40.376808,47.134844,competitor,kb,berde-bazarstore-supermarket-259
40.380139,47.11171,competitor,kb,berde-ilqar-market-260
40.385192,47.124769,competitor,kb,berde-rayon-filiali-261
40.317107,47.126441,competitor,kb,shirvanli-kendi-shirvanli-kend-poct-shobesi-262
40.36052,47.139356,competitor,kb,birinci-qarademirci-kendi-lek-market-263
40.40122,47.1247,competitor,kb,divanli-kendi-bolmart-264
40.318945,47.284386,competitor,kb,mustafaagali-kendi-ticaret-merkezi-265
40.374679,47.122385,competitor,kb,ruzi-market-berde-rayonu-267
40.394466,47.124156,competitor,kb,berde-asan-xidmet-merkezi-268
40.205896,47.229324,competitor,kb,lenberan-kendi-planet-petrol-ydm-692
40.369566,47.041771,competitor,kb,lux-market-yeni-dashkend-859
40.44923,47.112384,competitor,kb,oba-market-ceyirli-kendi-920
40.576417,45.810088,competitor,kb,gedebey-rayon-filiali-526
40.598023,45.599983,competitor,kb,saratovka-kendi-market-527
40.662544,45.477001,competitor,kb,duz-resullu-kendi-mahir-market-770
40.576417,45.810088,competitor,kb,gedebey-rayon-filiali-855
39.95262,48.94413,competitor,kb,shirvan-sheher-filiali-296
39.95262,48.94413,competitor,kb,shirvan-sheher-filiali-853
39.933684,48.921178,competitor,kb,shirvan-sheheri-shirvan-demiryol-stansiyasi-297
39.969544,48.943313,competitor,kb,shirvan-sheheri-ailem-market-798
39.952287,48.935929,competitor,kb,shirvan-sheher-merkezi-xestexanasi-299
39.929422,48.920059,competitor,kb,shirvan-istilik-elektrik-stansiyasi-mmc-928
39.942812,48.931368,competitor,kb,shirvan-sheheri-deniz-market-766
39.780099,48.965653,competitor,kb,qarabagli-kendi-samir-shirketi-mmc-301
39.735325,49.012286,competitor,kb,xelec-kendi-togrul-market-797
39.76979,48.976274,competitor,kb,dereleyez-market-salyan-rayonu-304
39.843837,49.324227,competitor,kb,salyan-rayonu-xidirli-kendi
39.788588,48.743715,competitor,kb,moranli-kendi-natiq-market-702
40.004669,48.470555,competitor,kb,sabirabad-rayon-filiali-305
39.978963,48.457284,competitor,kb,sabirabad-sheheri-cinar-market-306
39.953327,48.93575,competitor,kb,sabirabad-rayon-filiali-307
40.031815,48.680749,competitor,kb,heshimxanli-kendi-bolmart-800
40.027262,48.455552,competitor,kb,cavad-kendi-avtoehtiyyat-hisseleri-magazasi-308
40.07425,48.583677,competitor,kb,ulacali-kendi-ticaret-merkezi-309
39.919574,48.753017,competitor,kb,nizami-kendi-market-310
40.081215,48.623821,competitor,kb,quruzma-kendi-kur-market-311
39.92129,48.875051,competitor,kb,minbashi-kendi-rahat-market-312
40.017628,48.476628,competitor,kb,sabirabad-asan-xidmet-merkezi-313
39.72647,48.939721,competitor,kb,cengen-kendi-cengen-market-801
40.001165,48.469948,competitor,kb,yeni-market-sabirabad-rayonu-767
39.911281,48.251843,competitor,kb,mezreli-kendi-hesen-market-703
39.937684,48.371793,competitor,kb,merkezi-poct-saatli-rayon-316
39.93895,48.372665,competitor,kb,saatli-rayon-filiali-314
39.939102,48.372558,competitor,kb,saatli-filiali-866
39.918548,48.506253,competitor,kb,nadir-market-qara-nuru-kendi-318
39.936918,48.361789,competitor,kb,saatli-sheheri-elton-market-319
39.884195,48.539216,competitor,kb,shirinbey-kendi-pasha-market-320
39.959078,48.406938,competitor,kb,qiragli-kendi-shamo-mmc-pambiq-satishi-shirketi-322
39.594604,48.969276,competitor,kb,salyan-market-328
39.597324,48.984695,competitor,kb,poct-shobesi-879
39.59728,48.98476,competitor,kb,salyan-rayon-filiali-330
39.711105,49.082447,competitor,kb,yenikend-kendi-ideal-ticaret-merkezi-302
39.477554,48.902718,competitor,kb,sarvan-kendi-avtoehtiyyat-hisseleri-dukani-331
39.580586,48.969356,competitor,kb,ay-ishigi-supermarket-salyan-sheheri-333
39.433216,48.843506,competitor,kb,subhan-market-shorsulu-kendi-871
39.389091,49.246212,competitor,kb,neftcala-rayon-filiali-433
39.333813,49.216156,competitor,kb,hesenabad-kendi-ferid-market-435
39.432312,49.026748,competitor,kb,ashagi-qaramanli-kendi-bizim-market-436
39.415794,49.253185,competitor,kb,banke-qesebesi-banke-market-437
39.311373,48.813479,competitor,kb,xol-qaraqashli-kendi-qaragac-ticaret-merkezi-438
39.380864,49.246313,competitor,kb,neftcala-merkezi-bazar-440
39.389261,49.253039,competitor,kb,ashagi-surra-587
41.46699,48.80243,competitor,kb,xacmaz-rayon-filiali-452
41.464565,48.801825,competitor,kb,xacmaz-poct-453
41.621988,48.687455,competitor,kb,xudat-sheheri-aile-market-454
41.528854,48.744709,competitor,kb,market-nerecan-kendi-455
41.74490356,48.56014633,competitor,kb,yalama-aqropark-xacmaz-rayonu-865
41.458761,48.821389,competitor,kb,qaraqurdlu-kendi-ticaret-merkezi-456
41.565243,48.721335,competitor,kb,qusarcay-kendi-rafaello-market-457
41.759262,48.584101,competitor,kb,yalama-kendi-ticaret-merkezi-458
41.453112,48.789624,competitor,kb,xacmaz-xudat-yolu-market-459
41.459617,48.78831,competitor,kb,xacmaz-ekomart-supermarket-762
41.089584,48.93736,competitor,kb,qalaalti-hotel-964
41.467235,48.805907,competitor,kb,xudat-qesebesi-970
41.418555,48.417061,competitor,kb,qusar-rayon-filiali-351
41.429898,48.434232,competitor,kb,eynar-market-qusar-rayonu-352
41.470337,48.344178,competitor,kb,hil-kendi-ruslan-market-353
41.426418,48.424032,competitor,kb,qusar-sheheri-real-market-354
41.634901,48.426604,competitor,kb,qusar-rayonu-sdk-market-590
41.507012,48.245843,competitor,kb,hezre-kendi-market-356
41.42346,48.433802,competitor,kb,maqnit-magazasi-qusar-rayonu-358
41.318181,48.135352,competitor,kb,qusar-rayonu-pik-palace-shahdag-oteli-708
41.321935,48.148332,competitor,kb,zirve-otel-959
41.319695,48.135974,competitor,kb,shahdag-hotel-and-spa-958
41.077214,49.110296,competitor,kb,siyezenqizil-burun-inshaat-materiallari-magazasi-400
41.362647,48.526863,competitor,kb,pasha-bank-quba-filiali-980
41.200821,48.983077,competitor,kb,shabran-filiali-408
41.216407,49.007005,competitor,kb,shabran-klassik-339-market-409
41.259942,48.902229,competitor,kb,gendov-kendi-market-410
41.295348,48.850704,competitor,kb,aygunlu-kendi-ticaret-merkezi-411
41.312576,48.906418,competitor,kb,rehimli-kendi-944
41.358805,48.503524,competitor,kb,quba-rayon-filiali-441
41.362589,48.522943,competitor,kb,quba-favorit-market-442
41.259136,48.613177,competitor,kb,market-qam-qam-kendi-443
41.358769,48.493837,competitor,kb,quba-qecresh-yolu-favorit-minimarketi-444
41.070483,48.608218,competitor,kb,qonaqkend-kendi-ticaret-merkezi-445
41.371467,48.552763,competitor,kb,timiryazev-qesebesi-yeni-avtovagzal-446
41.40054,48.704561,competitor,kb,arzu-kendi-market-447
41.360478,48.512137,competitor,kb,market-quba-rayonu-720
41.372063,48.520288,competitor,kb,qirmizi-qesebe-piramida-market-449
41.361024,48.510232,competitor,kb,24-saat-market-quba-448
41.315984,48.591746,competitor,kb,2-ci-nuqedi-kendi-qardashlar-ticaret-merkezi-451
41.332104,48.498602,competitor,kb,rixos-quba-hotel-752
41.363152,48.519733,competitor,kb,quba-sheh-asan-xidmet-818
41.198045,47.176103,competitor,kb,sheki-sheheri-ticaret-merkezi-meresulzade-kucesi-476
41.203529,47.179336,competitor,kb,yenilik-ticaret-merkezi-sheki-sheheri-477
41.201379,47.16798,competitor,kb,sheki-bazarstore-supermarket-772
41.199125,47.177214,competitor,kb,sheki-rayon-filiali-479
41.28109,47.015995,competitor,kb,ashagi-goynuk-kendi-anar-market-481
41.185165,47.158511,competitor,kb,sheki-sheheri-sheki-mehkeme-kompleksi-478
41.251499,47.197067,competitor,kb,kish-kendi-marxal-istirahet-kompleksi-588
41.206381,47.170356,competitor,kb,12-sayli-dedrx-sheki-sheheri-809
41.071842,47.463401,competitor,kb,oguz-rayon-filiali-470
41.060993,47.462491,competitor,kb,oguz-store-market-oguz-rayonu-471
41.422115,46.913915,competitor,kb,qax-rayon-filiali-483
41.41948,46.917451,competitor,kb,qax-nicat-market-485
41.390494,46.744919,competitor,kb,stopshop-market-486
40.633387,48.642768,competitor,kb,shamaxi-rayon-filiali-489
40.626145,48.647021,competitor,kb,shamaxi-vip-market-490
40.642124,48.635717,competitor,kb,shamaxi-ocaq-market-721
40.626172,48.467501,competitor,kb,shamaxi-palace-965
40.529383,48.937808,competitor,kb,qobustan-rayon-filiali-487
40.535175,48.914009,competitor,kb,ramil-market-qobustan-rayonu-488
40.352759,48.163345,competitor,kb,kurdemir-rayon-filiali-403
40.337554,48.153606,competitor,kb,kurdemir-kurdemir-poct-filiali-404
40.336288,48.151029,competitor,kb,asi-market-kurdemir-rayonu-406
40.993828,47.860823,competitor,kb,qebele-rayon-filiali-361
40.979053,47.850407,competitor,kb,qebele-telekommunikasiya-qovshagi-362
40.928024,47.801685,competitor,kb,zaragan-kendi-makromart-market-363
40.946798,47.940955,competitor,kb,xezer-market-vendam-kendi-364
40.616445,47.147981,competitor,kb,yevlax-filiali-520
40.59733,47.144402,competitor,kb,ruzi-market-yevlax-sheheri-521
40.607946,47.148926,competitor,kb,313-meishet-avadanliqlari-yevlax-sheheri-522
40.613473,47.15333,competitor,kb,tural-market-yevlax-sheheri-523
40.631746,46.987481,competitor,kb,2-ci-aran-qesebesi-ticaret-merkezi-524
40.713859,47.2187,competitor,kb,xaldan-kendi-ticaret-merkezi-525
40.597837,47.157223,competitor,kb,yevlax-rayonu-yevlax-merkezi-rayon-xestexanasi-882
40.77095,47.042714,competitor,kb,mingecevir-filiali-231
40.761517,47.05868,competitor,kb,mingecevir-5-supermarket-230
40.77247,47.047832,competitor,kb,mingecevir-makromart-229
40.77095,47.042714,competitor,kb,mingecevir-filiali-830
40.770097,47.000845,competitor,kb,eli-inshaat-dukani-mingecevir-tibb-kollecinin-yaxinligi-232
40.756255,47.083429,competitor,kb,mingecevir-qacqin-ve-mecburi-kockunlerin-sheherciyi-233
40.76704025,47.04569626,competitor,kb,5-supermarket-mingecevir-sheheri-858
40.771351,47.035419,competitor,kb,mingecevir-asan-xidmet-873
40.78991339,47.02825543,competitor,kb,azerbaycan-istilik-elektrik-stansiyasi-mmc-927
40.342122,46.93021,competitor,kb,terter-rayon-filiali-334
40.342122,46.93021,competitor,kb,terter-filiali-829
40.212342,47.051911,competitor,kb,ticaret-merkezi-terter-sheheri-336
40.343616,46.932064,competitor,kb,terter-sheheri-terter-poct-filiali-335
40.339237,46.952339,competitor,kb,anar-market-e-seferov-kucesi-339
40.340863,46.911647,competitor,kb,viva-mall-tert-rayonu-992
40.50945282,47.65573502,competitor,kb,ucar-rayon-filiali-510
40.42070007,47.67169952,competitor,kb,qazyan-kendi-ucar-rayonu-867
40.49452591,47.66483307,competitor,kb,qarabok-kendi-ucar-rayonu-868
40.99214,45.617339,competitor,kb,tovuz-filiali-528
40.947098,45.741729,competitor,kb,qovlar-sheheri-makromarket-530
40.991392,45.615676,competitor,kb,sultan-market-tovuz-sheheri-531
40.926799,45.819091,competitor,kb,eyyublu-kendi-qardashlar-inshaat-magazasi-533
40.98563,45.65922,competitor,kb,dondar-qushcu-kendi-rahat-market-534
40.986785,45.604499,competitor,kb,grand-market-ashagi-oysuzlu-kendi-789
41.042892,45.675575,competitor,kb,elimerdanli-kendi-huseyn-market-808
41.08874,45.356842,competitor,kb,qazax-rayon-filiali-253
41.0888805,45.347146,competitor,kb,qazax-esedoglu-market-254
41.094074,45.370271,competitor,kb,h-eliyev-prospekti-qazax-rayonu-255
41.096467,45.350499,competitor,kb,ik-market-qazax-rayonu-788
41.326244,45.077854,competitor,kb,qala-market-2-ci-shixli-kendi-872
40.829017,46.023758,competitor,kb,shemkir-filiali-828
40.829017,46.023758,competitor,kb,shemkir-filiali-344
40.840918,46.039208,competitor,kb,shemkir-sheheri-makromart-345
40.907373,46.180927,competitor,kb,kur-qesebesi-poct-shobesi-346
40.783501,46.109388,competitor,kb,cinarli-qesebesi-goysu-market-347
40.759517,46.120863,competitor,kb,ashagi-seyfeli-kendi-elihuseynli-market
40.868067,46.036204,competitor,kb,deller-qesebesi-deller-demiryol-stansiyasi-350
39.412287,45.120821,competitor,kb,kengerli-filiali-562
39.40038,45.112929,competitor,kb,qivraq-belediyyesi-564
39.423568,45.193251,competitor,kb,qarabaglar-kendi-icra-numayendeliyi-565
40.573304,48.390068,competitor,kb,buta-market
40.437933,49.809018,competitor,kb,bileceri-belediyyesi
40.429566,49.770797,competitor,kb,xocasen-belediyyesi
40.429538,49.843138,competitor,kb,az-qida-tehlukesizliyi-instutu
40.636333,47.747239,competitor,kb,xl-ticaret-merkezi
40.382701,49.87483,competitor,kb,ibis-otel
40.365257,48.168394,competitor,kb,efi-ticaret-merkezi
40.467668,49.627514,competitor,kb,rahat-market-musfiq
41.089411,45.352666,competitor,kb,goyce-market-qazax
40.770413,47.002227,competitor,kb,qadiroglu-market
40.410997,49.866917,competitor,kb,mediland-hospital-aptek
40.430777,49.957314,competitor,kb,mocuze-market
40.997163,49.193312,competitor,kb,ilham-market
40.383737,49.982919,competitor,kb,ab-yashayish-sahesi
40.631995,48.636391,competitor,kb,fayton-market
40.487216,50.168193,competitor,kb,polis-akademiyasi
40.991012,45.615762,competitor,kb,ailem-market
40.614034,47.145845,competitor,kb,neptun-market
40.423342,49.915272,competitor,kb,bna
40.573304,48.390068,competitor,kb,buta-market-agsu
40.529376,49.846388,competitor,kb,oba-market-fatmayi
39.398435,47.028832,competitor,kb,unimart-cebrayil
40.589992,46.323743,competitor,kb,bal-market-goygol
41.430137,48.440464,competitor,kb,pioner-market-qusar
40.863239,46.03662,competitor,kb,zumrud-market-shemkir
40.399192,47.122881,competitor,kb,araz-supermarket-berde
39.390602,49.248386,competitor,kb,optimal-elektroniks-neftcala
39.77228,47.617897,competitor,kb,gold-market-beyleqan
40.554539,49.886921,competitor,kb,deluxe-market-pirshagi
40.4558,49.734593,competitor,kb,bineqedi-gencler-sheherciyi
41.137761,45.263393,competitor,kb,esedoglu-market-qazax
39.869362,48.066522,competitor,kb,araz-market-imishli
40.981637,45.655573,competitor,kb,asan-xidmet-tovuz
40.411406,49.819126,competitor,kb,bokt-nesimi
40.377321,49.815532,competitor,kb,bokt-yasamal
39.96415,48.942233,competitor,kb,cengen-market-shirvan
40.505156,47.082612,competitor,kb,oba-market-malbinesi
40.491645,49.747252,competitor,kb,kend-bazari-yenibaki
40.453976,49.739211,competitor,kb,grandmart-xirdalan
40.367826,49.826548,competitor,kb,grandmart-narimanov
40.368245,49.821091,competitor,kb,grandmart-yasamal-1
40.374773,49.805377,competitor,kb,grandmart-yasamal-2
40.401864,49.980459,competitor,kb,grandmart-qaracuxur
40.425446,49.943518,competitor,kb,grandmart-shqurbanov
40.392488,49.858163,competitor,kb,rahat-market-tselimov
40.00851,47.089398,competitor,kb,efetli-market-agdam
40.533334,49.998901,competitor,kb,al-market-mashtaga
40.81387,49.464827,competitor,kb,sorabad-market-xizi
40.519484,47.647837,competitor,kb,aran-ticaret-merkezi-ucar
40.055647,47.416869,competitor,kb,asan-xdimet-agcabedi
40.366279,48.168139,competitor,kb,kb-bakixanov-filiali-atm
40.423812,49.968985,competitor,kb,araz-market-sabuncu
40.366279,48.168139,competitor,kb,yurdum-market-kurdemir
41.695095,46.370959,competitor,kb,sultan-market-qazmalar
40.372754,49.677386,competitor,kb,market-guzdek
40.115643,47.08575,competitor,kb,ticaret-merkezi-baharli
40.393646,49.834058,competitor,kb,zeytun-market-nesimi
40.590459,49.66699,competitor,kb,qubadli-filiali-2
40.42187,50.00162,competitor,kb,kb-suraxani-filiali-atm
40.3224,49.73815,competitor,kb,qaradag-filiali-atm
40.484454,49.782161,competitor,kb,qarabag-market-masazir
40.46545,50.052638,competitor,kb,hava-limani-karqo
40.46545,50.052638,competitor,kb,hava-limani-silkway
40.350259,49.832887,competitor,kb,jurnalist-evi-mmc
40.491701,49.953353,competitor,kb,grandmart-supermarket-zabrat
40.994423,45.618056,competitor,kb,bromart-jardahan
40.410174,49.702938,competitor,kb,turanmarket-qobu
40.358041,49.833749,competitor,kb,pasha-sigorta-sahilplaza
41.214444,47.177924,competitor,kb,adpu-shaki
41.707972,46.421961,competitor,kb,asan-xidmet-balaken
40.405252,49.800095,competitor,kb,delta-telecom
40.561645,49.694239,competitor,kb,qayali-supermarket
40.399589,49.866345,competitor,kb,optimal-elektroniks-narimanov
38.702708,48.816702,competitor,kb,balli-market-lankaran
40.360996,49.944947,competitor,kb,fhn-hospital
40.447844,49.711351,competitor,kb,sahliyalikm-xirdalan
40.573102,49.747994,competitor,kb,murad-market-novxani
40.45662,49.74158,competitor,kb,ot-xirdalan-arazmarket4
40.45036,50.08906,competitor,kb,ot-bine-arazmarket1
40.43625,49.80342,competitor,kb,ot-bineqedi-arazmarket-bileceri
40.50661,49.97543,competitor,kb,ot-mashtaga-arazmarket-savalan
40.40128,49.83154,competitor,kb,ot-xezer-arazmarket-buzovna
40.37455,49.81163,competitor,kb,ot-yasamal-arazmarket-bdu
40.52429,49.68744,competitor,kb,ot-saray-arazmarket
40.54368,49.66297,competitor,kb,ot-absheron-arazmarket-ceyranbatan
40.36069,50.08003,competitor,kb,ot-hovsan-arazmarket
39.21264,45.42209,competitor,kb,ot-danyeri-avm
40.43153,46.76967,competitor,kb,ot-xan-market-goranboy-tapqaraqoyunlu-kendi
40.52716,50.09811,competitor,kb,ot-favorit-market-buzovna
40.57021,49.68913,competitor,kb,ot-araz-market-sumqayit
40.47901,49.75255,competitor,kb,ot-araz-market-masazir-2
40.40128,49.83154,competitor,kb,araz-market-olimpik
40.22518,49.57233,competitor,kb,ot-araz-market-sahil
40.44604,49.91651,competitor,kb,ot-araz-market-sabuncu
39.86757,48.06013,competitor,kb,ot-araz-market-imishli
40.39921,47.1229,competitor,kb,ot-araz-market-berde
40.39679,47.87904,competitor,kb,ot-araz-nerimanov-2
41.76446,48.67856,competitor,kb,ot-zaur-market
40.38211,49.80426,competitor,kb,ot-araz-market-sherifzade
40.38189,50.06812,competitor,kb,ot-mida
40.05325,47.45539,competitor,kb,ot-oba-market
40.43012,49.77281,competitor,kb,ot-sulumart-market
40.38606,49.84808,competitor,kb,ot-zeytun-market
40.40007,49.80954,competitor,kb,ot-azercell-plaza
40.3811,49.96518,competitor,kb,ot-favorit-xezer-market
40.42128,49.81493,competitor,kb,ot-bolmart-market-9-mkr
40.38365,49.9666,competitor,kb,ot-favorit-market-neapol
40.4021,49.87407,competitor,kb,ot-araz-market-nerimanov3
40.61906,49.56253,competitor,kb,ot-qayali-market
40.56999,49.67535,competitor,kb,ot-qayali-market-sumqayit
40.42574,49.82926,competitor,kb,araz-market-6mkr-2express
40.45726,49.723,competitor,kb,ot-araz-market-xirdalan-aaf
40.8779,46.02825,competitor,kb,ot-shemkir-zumrud-market-deller
40.41339,49.94951,competitor,kb,ot-araz-market-neftciler
40.38894,49.85726,competitor,kb,ot-araz-market-capayev
40.369,49.97575,competitor,kb,ot-araz-market-guneshli
40.40212,49.95533,competitor,kb,ot-araz-market-8km
40.6224,49.55488,competitor,kb,ot-market-tagiyev-qes
40.41622,49.84114,competitor,kb,ot-nursel-market
40.41603,49.84957,competitor,kb,ot-tayga-market-dernegul
40.43179,49.85184,competitor,kb,ot-tayga-market-binegedi
40.43384,49.95631,competitor,kb,ot-stimul-market
40.36823,49.96003,competitor,kb,ot-mini-market
40.3785,49.84793,competitor,kb,ot-myshops
40.38597,49.83333,competitor,kb,ot-meryem-plaza
40.50096,49.85618,competitor,kb,ot-bolmart-mehdiabad
40.38371,49.83799,competitor,kb,ot-bolmart-semed-vurgun75
40.39866,49.81619,competitor,kb,ot-bolmart-market-salamzade
40.49166,49.95307,competitor,kb,ot-bolmart-market-zabrat
40.49136,49.95456,competitor,kb,ot-grandmart-zabrat
40.37716,49.85501,competitor,kb,ot-avromart-market
40.53251,50.00469,competitor,kb,ot-mashataga-market
40.38358,49.81011,competitor,kb,ot-grandmart-yasamal
40.42752,49.93948,competitor,kb,ot-grandmart-bakixanov
40.56854,49.69181,competitor,kb,ot-qayali-market-sumqayit-10mkr
40.57922,49.69366,competitor,kb,ot-grandmart-sumqayit
40.37585,49.92769,competitor,kb,ot-grandmart-market-asiman
40.40836,49.9387,competitor,kb,ot-bolmart-market-neftciler
40.41417,49.93985,competitor,kb,ot-bolmart-market-qarayev
40.37631,49.84188,competitor,kb,ot-grandmarket-afcenter
40.5221,49.68911,competitor,kb,ot-bolmart-market-saray
41.07185,47.4634,competitor,kb,ot-oguzmart
40.36957,49.96363,competitor,kb,ot-shohret-market
40.07268,48.59251,competitor,kb,ot-ulacali-market
40.36661,49.81684,competitor,kb,ot-araz-market-glassplaza
40.03886,48.92142,competitor,kb,ot-haciqabul-talis-ticaret-merkezi
40.38198,49.80717,competitor,kb,ot-araz-market-yasamal1
41.41961,46.91715,competitor,kb,ot-nicat-market-qax
41.19804,47.17607,competitor,kb,ot-shekistore
40.38023,49.80725,competitor,kb,ot-araz-market-yasamal2
40.01952,48.47804,competitor,kb,ot-oba-market-sabirabad
40.37733,49.81053,competitor,kb,ot-araz-elmler
40.38592,49.80835,competitor,kb,ot-araz-market-nizami1
40.38592,49.80859,competitor,kb,ot-araz-yasamal
40.54752,49.91097,competitor,kb,ot-il-market
40.32894,49.81885,competitor,kb,ot-favorit-market-bayil
40.33899,49.80744,competitor,kb,ot-araz-badamdar
39.75322,46.74633,competitor,kb,ot-grandmart-shusha
40.35114,49.81062,competitor,kb,ot-araz-market-badamdar
40.43297,49.77141,competitor,kb,ot-araz-market-sulutepe3
40.63896,46.34411,competitor,kb,ot-sakit-market
40.43632,49.84574,competitor,kb,ot-favorit-market-resulzade
40.43628,49.84424,competitor,kb,ot-spar-market-resulzade
40.42639,49.83223,competitor,kb,araz-market-6mkr1
40.42034,49.80946,competitor,kb,araz-market-9mkr
40.46602,49.82926,competitor,kb,araz-market-binegedi
40.46602,49.82931,competitor,kb,ot-favorit-market-binegedi
41.48846,46.62327,competitor,kb,ot-abad-market
40.43319,49.85102,competitor,kb,ot-araz-market-7mkr-express
40.42901,49.85392,competitor,kb,ot-araz-market-7mk-2
39.86088,48.06326,competitor,kb,ot-ailevi-market-imishli
40.42686,49.85,competitor,kb,ot-araz-market-7mk-3
40.48075,49.98632,competitor,kb,ot-petek-market
40.42035,49.8095,competitor,kb,ot-araz-market-20yanvar-2
39.61732,47.65761,competitor,kb,ot-elvin-market
40.38521,49.84448,competitor,kb,ot-araz-market-azadliq2
